380,1.490405,0
401.545624,1.490405,0
403.134552,1.489481,0
404.72345,1.488574,0
406.312317,1.487682,0
407.901154,1.486805,0
409.489929,1.485942,0
411.078705,1.485095,0
412.66748,1.484261,0
414.256195,1.483441,0
415.844879,1.482635,0
417.433502,1.481842,0
419.022125,1.481062,0
420.610748,1.480295,0
422.19928,1.47954,0
423.787781,1.478798,0
425.376282,1.478067,0
426.964752,1.477348,0
428.553162,1.476641,0
430.141541,1.475944,0
431.729919,1.475259,0
433.318268,1.474585,0
434.906555,1.473921,0
436.494781,1.473267,0
438.083008,1.472624,0
439.671204,1.471991,0
441.259338,1.471367,0
442.847473,1.470753,0
444.435547,1.470148,0
446.02359,1.469552,0
447.611572,1.468966,0
449.199554,1.468388,0
450.787506,1.467819,0
452.375397,1.467258,0
453.963226,1.466706,0
455.551086,1.466162,0
457.138824,1.465625,0
458.726563,1.465097,0
460.31427,1.464576,0
461.901947,1.464063,0
463.489563,1.463558,0
465.077148,1.463059,0
466.664703,1.462568,0
468.252197,1.462084,0
469.839661,1.461607,0
471.427094,1.461136,0
473.014465,1.460672,0
474.601807,1.460215,0
476.189117,1.459764,0
477.776367,1.459319,0
479.363586,1.45888,0
480.950775,1.458448,0
482.537903,1.458021,0
484.124939,1.4576,0
485.712006,1.457185,0
487.299011,1.456776,0
488.885986,1.456372,0
490.4729,1.455973,0
492.059753,1.45558,0
493.646576,1.455192,0
495.233337,1.454809,0
496.820129,1.454432,0
498.406799,1.454059,0
499.993408,1.453691,0
501.580017,1.453328,0
503.166595,1.45297,0
504.753082,1.452616,0
506.339539,1.452267,0
507.925934,1.451923,0
509.512299,1.451582,0
511.098633,1.451247,0
512.684937,1.450915,0
514.271118,1.450588,0
515.8573,1.450264,0
517.44342,1.449945,0
519.02948,1.44963,0
520.615479,1.449319,0
522.201477,1.449011,0
523.787415,1.448708,0
525.373291,1.448408,0
526.959106,1.448112,0
528.544861,1.447819,0
530.130554,1.44753,0
531.716248,1.447245,0
533.30188,1.446963,0
534.887451,1.446684,0
536.472961,1.446409,0
538.058411,1.446137,0
539.64386,1.445868,0
541.229187,1.445602,0
542.814514,1.44534,0
544.39978,1.445081,0
545.984985,1.444824,0
547.570068,1.444571,0
549.155151,1.44432,0
550.740173,1.444073,0
552.325195,1.443828,0
553.910095,1.443587,0
555.494995,1.443348,0
557.079773,1.443111,0
558.664551,1.442878,0
560.249207,1.442647,0
561.833862,1.442418,0
563.418457,1.442193,0
565.002991,1.441969,0
566.587463,1.441748,0
568.171875,1.44153,0
569.756226,1.441314,0
571.340515,1.441101,0
572.924744,1.44089,0
574.508972,1.440681,0
576.093079,1.440475,0
577.677124,1.44027,0
579.261108,1.440068,0
580.845093,1.439868,0
582.428955,1.439671,0
584.012817,1.439475,0
585.596558,1.439282,0
587.180298,1.43909,0
588.763916,1.438901,0
590.347473,1.438714,0
591.93103,1.438528,0
593.514465,1.438345,0
595.097839,1.438163,0
596.681213,1.437984,0
598.264465,1.437806,0
599.847656,1.43763,0
601.430786,1.437456,0
603.013855,1.437284,0
604.596863,1.437113,0
606.17981,1.436945,0
607.762695,1.436778,0
609.345581,1.436612,0
610.928284,1.436449,0
612.510986,1.436287,0
614.093628,1.436126,0
615.676147,1.435968,0
617.258667,1.435811,0
618.841064,1.435655,0
620.423462,1.435501,0
622.005737,1.435349,0
623.587952,1.435198,0
625.170105,1.435048,0
626.752197,1.4349,0
628.334229,1.434754,0
629.916138,1.434609,0
631.498047,1.434465,0
633.079895,1.434323,0
634.661621,1.434182,0
636.243286,1.434042,0
637.82489,1.433904,0
639.406433,1.433767,0
640.987915,1.433632,0
642.569336,1.433497,0
644.150635,1.433364,0
645.731873,1.433233,0
647.31311,1.433102,0
648.894165,1.432973,0
650.47522,1.432845,0
652.056213,1.432718,0
653.637085,1.432592,0
655.217896,1.432468,0
656.798706,1.432345,0
658.379333,1.432222,0
659.959961,1.432101,0
661.540466,1.431981,0
663.120972,1.431863,0
664.701294,1.431745,0
666.281616,1.431628,0
667.861877,1.431512,0
669.442017,1.431398,0
671.022095,1.431284,0
672.602112,1.431172,0
674.182007,1.43106,0
675.761841,1.43095,0
677.341675,1.43084,0
678.921387,1.430732,0
680.500977,1.430624,0
682.080505,1.430518,0
683.660034,1.430412,0
685.23938,1.430307,0
686.818726,1.430203,0
688.397949,1.4301,0
689.977112,1.429998,0
691.556152,1.429897,0
693.135132,1.429797,0
694.714111,1.429698,0
696.292908,1.429599,0
697.871704,1.429501,0
699.450378,1.429404,0
701.028931,1.429308,0
702.607483,1.429213,0
704.185913,1.429119,0
705.764282,1.429025,0
707.342529,1.428933,0
708.920776,1.428841,0
710.49884,1.428749,0
712.076843,1.428659,0
713.654846,1.428569,0
715.232666,1.42848,0
716.810425,1.428392,0
718.388123,1.428304,0
719.965759,1.428218,0
721.543335,1.428132,0
723.120728,1.428046,0
724.69812,1.427962,0
726.27533,1.427878,0
727.852539,1.427794,0
729.429626,1.427712,0
731.006714,1.42763,0
732.583618,1.427549,0
734.160461,1.427468,0
735.737183,1.427388,0
737.313843,1.427309,0
738.890503,1.42723,0
740.466919,1.427152,0
742.043335,1.427075,0
743.61969,1.426998,0
745.195923,1.426922,0
746.772095,1.426846,0
748.348145,1.426771,0
749.924072,1.426697,0
751.499939,1.426623,0
753.075806,1.42655,0
754.651489,1.426477,0
756.227051,1.426405,0
757.802612,1.426334,0
759.378052,1.426263,0
760.953369,1.426192,0
762.528625,1.426122,0
764.10376,1.426053,0
765.678833,1.425984,0
767.253784,1.425916,0
768.828674,1.425848,0
770.403442,1.425781,0
771.978149,1.425714,0
773.552795,1.425648,0
775.127319,1.425582,0
776.701721,1.425517,0
778.276001,1.425452,0
779.85022,1.425388,0
781.424377,1.425324,0
782.998413,1.425261,0
784.572388,1.425198,0
786.14624,1.425136,0
787.719971,1.425074,0
789.29364,1.425013,0
790.867188,1.424952,0
792.440674,1.424891,0
794.014038,1.424831,0
795.58728,1.424771,0
797.160522,1.424712,0
798.733582,1.424653,0
800.306519,1.424595,0
